Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],Fire Alarm
28.08,45.83,7.0,400.0,12853.0,20769,937.587,No
26.06,47.36,148.0,422.0,12782.0,20575,937.3,No
25.79,49.79,931.0,672.0,12793.0,19501,939.097,Yes
26.84,48.24,1191.0,402.0,12919.0,19428,938.715,Yes
-7.395,50.44,22.0,400.0,13257.0,20197,939.684,Yes
17.015,47.67,1120.0,614.0,12810.0,19447,939.002,Yes
14.943,62.22,681.0,400.0,13238.0,20459,937.08,No
26.92,46.88,1147.0,400.0,13035.0,19445,938.746,Yes
-19.138,47.78,1304.0,410.0,12971.0,19394,938.749,Yes
17.117,47.35,1128.0,400.0,12910.0,19449,938.697,Yes
27.11,47.16,1141.0,425.0,12871.0,19446,938.828,Yes
22.32,47.96,48.0,400.0,13255.0,20173,939.645,Yes
18.812,47.07,1178.0,502.0,12850.0,19435,938.891,Yes
26.05,52.76,1044.0,450.0,12875.0,19470,938.931,Yes
38.74,16.25,925.0,17327.0,11651.0,19348,930.922,Yes
27.08,47.28,1249.0,400.0,12954.0,19420,938.759,Yes
19.023,47.84,990.0,563.0,12829.0,19471,938.992,Yes
-8.255,54.93,28.0,400.0,13254.0,20191,939.701,Yes
-3.119,56.13,770.0,739.0,12761.0,19533,939.128,Yes
24.73,52.42,1371.0,415.0,12987.0,19388,938.809,Yes
12.282,46.99,1097.0,420.0,12877.0,19456,938.806,Yes
-4.791,56.42,260.0,400.0,13127.0,20008,939.502,Yes
-9.187,51.45,54.0,400.0,13237.0,20200,939.729,Yes
12.403,48.59,1130.0,405.0,12882.0,19444,938.762,Yes
-13.208,53.45,1335.0,400.0,12996.0,19393,938.747,Yes
24.821,55.74,12.0,400.0,13141.0,20045,939.636,No
26.75,47.43,1048.0,611.0,12810.0,19465,939.072,Yes
13.767,53.65,1371.0,435.0,12922.0,19398,938.742,Yes
19.24,51.21,345.0,400.0,13088.0,19917,939.369,Yes
28.87,41.39,93.0,400.0,12780.0,20638,937.489,No
20.73,51.28,325.0,400.0,13102.0,19939,939.37,Yes
24.9,51.93,1109.0,400.0,12904.0,19452,938.709,Yes
21.26,50.92,178.0,400.0,13168.0,20091,939.664,Yes
14.503,52.26,117.0,400.0,13181.0,20057,939.606,No
28.32,43.42,67.0,400.0,12794.0,20659,937.478,No
26.71,48.62,1318.0,417.0,12990.0,19398,938.863,Yes
20.577,47.02,1157.0,533.0,12842.0,19441,938.877,Yes
21.32,53.2,86.0,400.0,13227.0,20177,939.625,Yes
24.82,51.98,1186.0,529.0,12834.0,19429,938.906,Yes
-21.908,52.06,1329.0,411.0,12964.0,19387,938.728,Yes
-4.426,50.11,307.0,400.0,13115.0,19959,939.413,Yes
-9.21,48.58,14.0,400.0,13264.0,20229,939.708,Yes
16.229,44.96,86.0,403.0,12819.0,20667,937.518,No
17.015,47.82,62.0,400.0,13193.0,20112,939.616,No
13.782,53.55,1149.0,400.0,12888.0,19443,938.756,Yes
3.719,47.97,1352.0,419.0,12944.0,19390,938.698,Yes
9.523,53.94,981.0,625.0,12806.0,19479,939.092,Yes
17.75,53.11,32.0,400.0,13192.0,20125,939.605,No
16.878,53.76,1172.0,400.0,12924.0,19429,938.733,Yes
-8.551,46.14,91.0,400.0,12783.0,20628,937.437,No
-4.493,47.7,86.0,400.0,13239.0,20130,939.667,Yes
15.82,55.39,25.0,400.0,13131.0,20012,939.62,No
19.3,55.66,142.0,400.0,13191.0,20131,939.646,Yes
25.06,50.64,1398.0,418.0,12960.0,19388,938.728,Yes
28.93,41.14,74.0,400.0,12790.0,20646,937.445,No
-5.0360000000000005,59.07,615.0,553.0,12864.0,19634,939.187,Yes
26.81,47.87,1122.0,525.0,12837.0,19450,938.917,Yes
18.58,56.12,236.0,400.0,13133.0,20026,939.562,Yes
20.712,50.81,1092.0,512.0,12852.0,19462,938.91,Yes
13.9,52.76,1385.0,423.0,12983.0,19389,938.845,Yes
39.92,14.13,22.0,1527.0,12812.0,20450,930.887,Yes
24.57,53.04,1065.0,488.0,12848.0,19460,938.9,Yes
19.85,56.46,293.0,400.0,13126.0,19972,939.389,Yes
25.41,48.41,1318.0,420.0,12984.0,19396,938.819,Yes
18.57,51.68,171.0,400.0,13162.0,20005,939.671,No
-4.098,46.49,131.0,420.0,12785.0,20599,937.415,No
20.817,47.53,1013.0,527.0,12846.0,19475,938.937,Yes
27.01,47.57,1339.0,405.0,12959.0,19406,938.713,Yes
14.533,52.59,1076.0,400.0,12943.0,19450,938.737,Yes
26.46,45.83,62.0,400.0,12787.0,20672,937.468,No
18.294,50.11,1153.0,405.0,12912.0,19440,938.714,Yes
7.044,54.43,1279.0,400.0,12998.0,19414,938.825,Yes
24.59,52.66,1138.0,568.0,12824.0,19448,938.994,Yes
-18.745,52.65,1316.0,400.0,12984.0,19394,938.698,Yes
28.88,42.21,191.0,432.0,12774.0,20534,937.348,No
20.43,52.86,265.0,400.0,13128.0,20002,939.471,Yes
19.075,53.42,1199.0,400.0,12928.0,19426,938.712,Yes
26.75,48.48,1318.0,403.0,12994.0,19397,938.815,Yes
-4.329,55.87,273.0,400.0,13115.0,19994,939.504,Yes
26.22,51.96,1120.0,408.0,12883.0,19454,938.828,Yes
19.192,52.05,1028.0,573.0,12827.0,19474,938.983,Yes
28.02,44.55,116.0,400.0,12795.0,20598,937.329,No
11.61,51.54,180.0,400.0,13144.0,19990,939.65,No
-14.331,53.91,1410.0,401.0,12982.0,19383,938.743,Yes
8.089,41.26,57.0,426.0,12784.0,20701,937.521,No
-9.272,50.28,33.0,400.0,13251.0,20202,939.713,Yes
-4.7330000000000005,54.14,86.0,400.0,13234.0,20130,939.655,Yes
20.141,53.22,1189.0,402.0,12923.0,19437,938.666,Yes
14.29,55.93,24.0,400.0,13062.0,19947,939.754,No
12.024,51.15,1078.0,400.0,12885.0,19458,938.79,Yes
22.33,48.25,50.0,400.0,13230.0,20166,939.708,Yes
2.944,54.75,948.0,669.0,12788.0,19497,939.097,Yes
26.54,44.88,149.0,413.0,12781.0,20571,937.333,No
26.09,52.28,1268.0,400.0,12962.0,19413,938.705,Yes
12.849,53.5,1021.0,428.0,12876.0,19471,938.822,Yes
-5.181,67.38,559.0,607.0,12838.0,19698,939.228,Yes
25.51,47.55,1193.0,592.0,12816.0,19441,938.981,Yes
19.91,53.69,69.0,400.0,13233.0,20149,939.67,Yes
15.783,48.54,1101.0,598.0,12810.0,19454,939.04,Yes
-21.884,47.91,1379.0,401.0,12976.0,19386,938.707,Yes
56.73,11.46,5494.0,400.0,13397.0,19649,936.724,No
11.35,56.36,6.0,400.0,12712.0,19745,939.848,No
13.29,57.58,0.0,400.0,12910.0,19873,939.788,No
24.64,53.06,1134.0,404.0,12875.0,19446,938.764,Yes
-4.45,55.99,332.0,400.0,13103.0,19942,939.431,Yes
20.43,51.11,70.0,400.0,13241.0,20154,939.647,Yes
-8.889,49.52,32.0,400.0,13247.0,20185,939.698,Yes
19.95,52.65,128.0,400.0,13191.0,20143,939.686,Yes
25.13,50.43,1251.0,415.0,12915.0,19410,938.713,Yes
26.5,49.65,1321.0,400.0,12967.0,19400,938.739,Yes
25.38,47.86,1337.0,400.0,12995.0,19395,938.793,Yes
-4.166,48.07,136.0,406.0,12782.0,20577,937.326,No
-14.759,47.83,1394.0,406.0,12976.0,19380,938.73,Yes
24.34,54.07,1362.0,404.0,12957.0,19387,938.729,Yes
24.47,53.81,1199.0,400.0,12923.0,19424,938.7,Yes
38.98,15.02,0.0,2554.0,12663.0,20227,930.909,Yes
20.654,44.51,181.0,435.0,12771.0,20538,937.339,No
20.325,23.71,13571.0,529.0,12754.0,19103,936.874,No
26.74,48.48,1136.0,401.0,12884.0,19445,938.779,Yes
13.613,44.0,0.0,400.0,13086.0,20940,937.445,No
24.48,53.53,1201.0,431.0,12863.0,19427,938.802,Yes
26.96,47.64,1350.0,407.0,12967.0,19390,938.734,Yes
6.782,50.25,1216.0,400.0,12967.0,19431,938.72,Yes
13.57,49.58,0.0,404.0,12503.0,19525,939.771,No
-16.678,47.7,1341.0,400.0,12966.0,19397,938.714,Yes
-15.078,48.37,1348.0,400.0,12967.0,19395,938.724,Yes
24.55,46.2,11.0,400.0,13270.0,21145,937.228,No
-4.377,48.07,118.0,410.0,12781.0,20605,937.39,No
50.33,14.05,2067.0,400.0,13600.0,20153,936.7,No
27.47,41.46,172.0,449.0,12768.0,20546,937.325,No
20.284,48.35,1237.0,552.0,12829.0,19428,938.905,Yes
-3.644,57.22,689.0,822.0,12716.0,19567,939.133,Yes
20.85,42.58,167.0,414.0,12776.0,20542,937.356,No
15.594,46.85,84.0,400.0,13190.0,20090,939.653,No
24.93,51.92,1197.0,405.0,12912.0,19425,938.692,Yes
25.77,47.95,147.0,410.0,12771.0,20568,937.425,No
25.77,49.5,912.0,690.0,12780.0,19497,939.094,Yes
5.774,48.65,984.0,652.0,12799.0,19476,939.044,Yes
18.5,55.87,273.0,400.0,13115.0,19994,939.504,Yes
11.455,41.53,76.0,432.0,12792.0,20683,937.51,No
22.04,49.69,0.0,400.0,13280.0,20268,939.673,Yes
-1.898,53.86,1283.0,401.0,12953.0,19399,938.696,Yes
-9.359,25.28,60000.0,13443.0,11210.0,16393,936.829,No
28.83,41.39,77.0,400.0,12796.0,20656,937.47,No
28.15,44.14,96.0,400.0,12790.0,20632,937.427,No
28.97,40.99,81.0,400.0,12786.0,20639,937.424,No
-4.256,55.79,318.0,400.0,13105.0,19954,939.388,Yes
24.62,53.16,1172.0,414.0,12881.0,19444,938.775,Yes
15.72,50.35,1.0,400.0,13012.0,19930,939.759,No
17.81,50.05,0.0,400.0,13122.0,20016,939.708,No
12.833,41.66,0.0,400.0,13011.0,20863,937.458,No
25.92,53.38,1300.0,400.0,12982.0,19409,938.747,Yes
25.91,48.36,165.0,421.0,12772.0,20553,937.32,No
10.467,45.25,159.0,400.0,13161.0,20017,939.669,No
22.648000000000003,52.73,73.0,400.0,13112.0,19972,939.623,No
20.91,50.35,253.0,400.0,13133.0,20012,939.474,Yes
-4.876,56.82,343.0,400.0,13089.0,19916,939.336,Yes
-21.292,11.57,60000.0,8887.0,11420.0,16856,936.755,No
-4.167,59.83,755.0,918.0,12670.0,19541,939.138,Yes
26.69,48.89,1216.0,400.0,12919.0,19424,938.706,Yes
15.18,54.61,36.0,400.0,13092.0,19975,939.672,No
20.037,44.88,190.0,422.0,12778.0,20523,937.356,No
24.44,53.83,1197.0,413.0,12905.0,19430,938.687,Yes
26.96,47.77,1321.0,411.0,12991.0,19397,938.822,Yes
26.85,43.75,89.0,408.0,12765.0,20626,937.451,No
52.0,22.18,21400.0,616.0,12701.0,18920,936.882,No
-18.012999999999998,12.78,3076.0,400.0,13507.0,19900,936.675,No
20.66,47.14,36.0,4848.0,12227.0,19667,931.209,No
14.953,51.22,1182.0,400.0,12893.0,19437,938.772,Yes
21.29,49.46,213.0,400.0,13144.0,20049,939.615,Yes
26.61,47.77,1036.0,628.0,12806.0,19476,939.1,Yes
8.494,47.43,1017.0,400.0,13011.0,19476,938.714,Yes
24.41,51.24,687.0,780.0,12737.0,19565,939.173,Yes
24.71,52.56,1389.0,422.0,12941.0,19373,938.694,Yes
24.61,50.98,696.0,725.0,12766.0,19556,939.122,Yes
20.95,51.18,370.0,400.0,13048.0,19889,939.264,Yes
7.146,62.68,262.0,400.0,13141.0,19945,939.675,Yes
-7.612,41.71,94.0,400.0,12784.0,20648,937.496,No
25.79,47.99,137.0,408.0,12786.0,20584,937.331,No
24.44,53.71,1193.0,419.0,12881.0,19427,938.778,Yes
25.47,50.41,894.0,672.0,12785.0,19509,939.087,Yes
24.223000000000003,50.31,13.0,400.0,12695.0,19745,939.799,No
20.779,53.73,1208.0,400.0,12919.0,19428,938.706,Yes
-5.013,57.45,350.0,400.0,13082.0,19914,939.293,Yes
24.41,53.16,1042.0,579.0,12824.0,19474,939.015,Yes
42.92,18.51,0.0,400.0,13655.0,21401,936.825,No
13.829,49.25,1128.0,400.0,12894.0,19447,938.73,Yes
15.897,46.96,1122.0,481.0,12856.0,19439,938.915,Yes
-4.361000000000001,49.67,258.0,400.0,13133.0,20008,939.508,Yes
-9.186,41.08,63.0,400.0,12791.0,20666,937.488,No
28.45,39.87,0.0,400.0,13095.0,20961,937.447,No
-5.016,46.33,128.0,413.0,12782.0,20589,937.32,No
20.78,48.69,39.0,400.0,13242.0,20180,939.702,Yes
8.329,46.52,1004.0,400.0,13018.0,19479,938.723,Yes
21.02,50.11,327.0,400.0,13105.0,19938,939.376,Yes
26.57,44.72,134.0,424.0,12772.0,20587,937.363,No
-2.106,48.21,127.0,400.0,13216.0,20091,939.656,Yes
26.99,47.69,1341.0,405.0,12968.0,19392,938.75,Yes
17.258,53.19,1134.0,490.0,12851.0,19453,938.916,Yes
19.98,53.19,109.0,400.0,13225.0,20100,939.642,Yes
25.55,54.21,1331.0,400.0,12978.0,19396,938.734,Yes
16.407,42.94,198.0,422.0,12772.0,20527,937.405,No
14.79,45.89,95.0,400.0,13185.0,20084,939.63,No
20.83,50.47,283.0,400.0,13119.0,19983,939.419,Yes
27.08,47.54,1197.0,408.0,12929.0,19431,938.689,Yes
14.323,47.93,116.0,400.0,13185.0,20064,939.63,No
13.49,54.17,21.0,400.0,13003.0,19907,939.764,No
19.265,53.15,1034.0,573.0,12823.0,19471,939.004,Yes
-1.781,53.46,1300.0,408.0,12952.0,19403,938.691,Yes
24.83,51.3,1161.0,400.0,12975.0,19441,938.706,Yes
25.89,52.71,1013.0,573.0,12819.0,19463,938.999,Yes
24.96,51.36,1417.0,419.0,12968.0,19378,938.746,Yes
25.45,48.34,1467.0,440.0,12951.0,19363,938.737,Yes
19.15,47.91,1343.0,422.0,12989.0,19403,938.86,Yes
-18.596,47.69,1341.0,405.0,12968.0,19392,938.75,Yes
-4.4030000000000005,60.91,866.0,959.0,12650.0,19522,939.144,Yes
-9.137,49.44,34.0,400.0,13256.0,20225,939.67,Yes
26.83,45.13,28.0,419.0,12858.0,20754,937.567,No
-5.055,55.81,355.0,400.0,13076.0,19918,939.286,Yes
22.081,53.75,16.0,426.0,12554.0,19644,939.817,No
22.25,56.32,2.0,403.0,12577.0,19663,939.826,No
26.049,56.61,8.0,400.0,12855.0,19824,939.841,No
24.38,53.95,1323.0,408.0,12953.0,19385,938.716,Yes
20.239,28.11,1697.0,400.0,13127.0,20184,936.827,No
19.278,47.69,1143.0,400.0,12915.0,19438,938.702,Yes
14.95,52.02,1071.0,609.0,12813.0,19458,939.081,Yes
-22.01,49.24,1408.0,434.0,12960.0,19371,938.721,Yes
14.661,52.74,1153.0,468.0,12853.0,19435,938.893,Yes
21.5,54.02,6.0,400.0,13157.0,20050,939.63,No
14.565,58.3,291.0,400.0,12968.0,20859,937.061,No
-21.252,49.08,1354.0,406.0,12972.0,19388,938.712,Yes
-4.607,56.7,306.0,400.0,13119.0,19957,939.37,Yes
18.774,50.09,1184.0,400.0,12908.0,19433,938.711,Yes
24.96,42.85,0.0,400.0,13419.0,21252,937.429,No
-7.112,55.83,202.0,400.0,13153.0,20062,939.654,Yes
-4.155,50.21,273.0,400.0,13127.0,19995,939.459,Yes
20.99,50.53,342.0,400.0,13078.0,19917,939.294,Yes
47.19,27.01,12111.0,455.0,12788.0,19196,936.866,No
27.11,47.09,1134.0,477.0,12859.0,19445,938.907,Yes
24.85,51.87,1262.0,400.0,12949.0,19408,938.761,Yes
24.83,52.11,1379.0,420.0,12951.0,19383,938.723,Yes
26.88,47.76,1111.0,493.0,12853.0,19454,938.914,Yes
-6.69,48.0,1266.0,400.0,13001.0,19416,938.801,Yes
18.3,50.26,6.0,400.0,13150.0,20051,939.601,No
20.43,47.29,20.0,400.0,13222.0,20148,939.616,No
20.192,49.0,196.0,431.0,12764.0,20516,937.363,No
21.971,49.32,39.0,455.0,12541.0,19629,939.817,No
26.88,47.93,1287.0,400.0,12992.0,19404,938.825,Yes
20.22,59.32,260.0,400.0,13150.0,19954,939.675,Yes
25.82,47.77,115.0,404.0,12780.0,20610,937.434,No
26.26,46.49,146.0,421.0,12779.0,20573,937.32,No
12.73,49.2,1107.0,402.0,12889.0,19449,938.753,Yes
2.809,53.27,912.0,650.0,12795.0,19497,939.1,Yes
23.352,47.79,63.0,400.0,13128.0,19991,939.634,No
26.85,47.94,1130.0,414.0,12875.0,19450,938.826,Yes
11.353,53.13,1178.0,400.0,12969.0,19440,938.746,Yes
24.33,53.29,1122.0,608.0,12810.0,19446,939.029,Yes
22.52,54.21,833.0,984.0,12638.0,19522,939.148,Yes
18.815,51.45,1013.0,582.0,12822.0,19478,939.038,Yes
25.597,53.81,26.0,400.0,13104.0,19997,939.656,No
19.26,55.58,157.0,400.0,13180.0,20107,939.681,Yes
-17.892,48.25,1337.0,400.0,12970.0,19395,938.729,Yes
19.78,63.18,200.0,400.0,13184.0,20013,939.697,Yes
14.357,53.29,1151.0,409.0,12892.0,19440,938.787,Yes
26.64,48.86,1354.0,403.0,12963.0,19387,938.716,Yes
26.91,47.57,1078.0,486.0,12853.0,19452,938.911,Yes
21.5,49.62,176.0,400.0,13161.0,20082,939.667,Yes
27.18,46.93,1113.0,475.0,12856.0,19449,938.918,Yes
12.655,38.25,0.0,400.0,13447.0,21302,937.395,No
20.757,47.53,1059.0,547.0,12835.0,19471,938.939,Yes
19.53,55.14,131.0,400.0,13202.0,20141,939.67,Yes
-5.2,59.35,537.0,657.0,12812.0,19720,939.23,Yes
-8.27,26.93,60000.0,9963.0,11374.0,16548,936.876,No
15.76,54.42,27.0,400.0,13112.0,19993,939.656,No
25.02,51.24,1136.0,400.0,12909.0,19448,938.713,Yes
24.66,52.95,1379.0,415.0,12962.0,19381,938.743,Yes
24.52,53.28,1164.0,488.0,12859.0,19435,938.895,Yes
13.338,47.85,1053.0,445.0,12876.0,19468,938.834,Yes
20.75,48.71,69.0,400.0,13226.0,20148,939.651,Yes
27.08,46.98,1086.0,541.0,12836.0,19455,938.908,Yes
19.625,53.4,1025.0,485.0,12864.0,19466,938.878,Yes
26.51,49.75,1099.0,446.0,12869.0,19449,938.835,Yes
14.015,40.4,46.0,411.0,12816.0,20718,937.498,No
-4.546,51.32,315.0,400.0,13105.0,19947,939.38,Yes
22.05,49.55,97.0,400.0,13232.0,20123,939.658,Yes
-4.265,56.62,320.0,400.0,13105.0,19945,939.383,Yes
26.84,45.07,65.0,449.0,12794.0,20705,937.495,No
-4.751,47.74,1300.0,405.0,12991.0,19402,938.804,Yes
13.498,48.01,1055.0,600.0,12812.0,19473,939.056,Yes
12.755999999999998,48.62,1157.0,452.0,12868.0,19436,938.816,Yes
26.92,48.03,1331.0,400.0,12988.0,19401,938.71,Yes
22.33,48.15,49.0,400.0,13239.0,20169,939.707,Yes
24.54,53.48,1166.0,410.0,12886.0,19436,938.79,Yes
26.88,47.23,1076.0,605.0,12823.0,19462,939.039,Yes
31.37,56.88,3229.0,400.0,13258.0,19804,936.935,No
18.31,49.43,0.0,400.0,13138.0,20045,939.599,No
12.162,48.91,1163.0,404.0,12879.0,19437,938.757,Yes
24.48,53.0,1011.0,572.0,12825.0,19471,938.989,Yes
14.585,50.94,1101.0,441.0,12875.0,19458,938.852,Yes
39.68,14.12,5.0,2637.0,12647.0,20126,930.921,Yes
27.11,47.27,1168.0,401.0,12896.0,19434,938.784,Yes
-4.263999999999999,13.72,1057.0,400.0,13717.0,20396,936.681,No
26.08,47.02,96.0,400.0,12778.0,20625,937.428,No
26.87,47.98,1295.0,400.0,12956.0,19402,938.702,Yes
21.709,52.01,2.0,413.0,12567.0,19661,939.804,No
18.513,53.77,1189.0,402.0,12912.0,19442,938.701,Yes
19.46,46.98,181.0,400.0,13139.0,19992,939.65,No
21.97,58.42,610.0,536.0,12870.0,19654,939.251,Yes
19.68,53.21,167.0,400.0,13170.0,20102,939.641,Yes
25.13,43.54,0.0,400.0,13338.0,21248,937.386,No
25.96,49.1,891.0,670.0,12791.0,19503,939.078,Yes
-8.916,52.94,17.0,400.0,13255.0,20252,939.68,Yes
20.83,50.16,1053.0,524.0,12846.0,19464,938.923,Yes
24.61,53.3,1218.0,403.0,12922.0,19424,938.688,Yes
25.03,51.22,1216.0,420.0,12892.0,19422,938.743,Yes
14.133,13.85,1412.0,400.0,13264.0,20275,936.844,No
12.247,53.29,1140.0,439.0,12869.0,19434,938.809,Yes
20.01,50.92,58.0,400.0,13217.0,20126,939.629,No
24.96,50.74,1134.0,572.0,12819.0,19456,938.993,Yes
18.61,54.82,283.0,400.0,13116.0,19983,939.471,Yes
26.77,47.8,1245.0,400.0,12958.0,19417,938.707,Yes
25.998,49.47,2.0,400.0,13122.0,20020,939.701,No
26.63,48.91,1366.0,404.0,12966.0,19387,938.752,Yes
13.65,49.07,1069.0,400.0,12895.0,19450,938.768,Yes
25.37,48.96,1323.0,431.0,12897.0,19404,938.72,Yes
26.13,51.11,1157.0,400.0,13026.0,19444,938.791,Yes
19.23,51.81,0.0,400.0,13202.0,20137,939.596,No
14.58,55.32,14.0,400.0,13073.0,19957,939.706,No
-6.37,49.19,211.0,400.0,13147.0,20058,939.589,Yes
1.28,51.94,885.0,668.0,12798.0,19505,939.11,Yes
24.52,53.61,1205.0,406.0,12912.0,19429,938.744,Yes
-9.008,47.24,62.0,400.0,12788.0,20667,937.454,No
26.9,48.09,1216.0,400.0,12920.0,19421,938.712,Yes
24.65,52.8,1143.0,506.0,12844.0,19443,938.908,Yes
-6.614,52.73,1335.0,417.0,12951.0,19391,938.74,Yes
27.01,44.92,29.0,404.0,12835.0,20751,937.577,No
15.571,46.63,74.0,400.0,13192.0,20091,939.655,No
25.28,48.73,1272.0,400.0,12951.0,19409,938.762,Yes
31.82,17.28,0.0,746.0,13137.0,20961,930.934,Yes
19.49,55.6,57.0,400.0,13246.0,20201,939.712,Yes
24.47,52.8,1078.0,400.0,12990.0,19456,938.73,Yes
13.51,47.1,1115.0,445.0,12865.0,19447,938.816,Yes
19.422,52.79,1266.0,410.0,12915.0,19409,938.711,Yes
-18.573,18.95,60000.0,8147.0,11461.0,16591,936.809,No
22.73,55.94,892.0,728.0,12761.0,19515,939.142,Yes
25.67,53.66,1138.0,400.0,12890.0,19455,938.807,Yes
-4.34,54.8,273.0,400.0,13119.0,19993,939.515,Yes
24.43,53.29,1040.0,545.0,12834.0,19471,938.904,Yes
20.25,48.95,53.0,400.0,13210.0,20121,939.653,No
18.76,54.29,273.0,400.0,13120.0,19990,939.479,Yes
24.33,54.21,1385.0,406.0,12970.0,19386,938.747,Yes
14.611,49.96,996.0,586.0,12828.0,19483,939.073,Yes
14.473,53.16,1082.0,617.0,12809.0,19462,939.082,Yes
26.23,51.11,1300.0,403.0,12993.0,19401,938.766,Yes
26.99,40.66,0.0,400.0,13412.0,21255,937.465,No
10.607,42.91,170.0,423.0,12770.0,20549,937.328,No
0.499,46.27,201.0,454.0,12760.0,20516,937.341,No
26.02,73.14,1295.0,400.0,13338.0,20296,937.087,No
-5.167999999999999,46.31,138.0,418.0,12778.0,20585,937.351,No
11.14,56.37,5.0,400.0,12641.0,19699,939.799,No
26.8,48.3,1385.0,400.0,12969.0,19386,938.687,Yes
12.287,53.38,1151.0,409.0,12883.0,19441,938.774,Yes
-3.678,52.8,1348.0,411.0,12953.0,19394,938.708,Yes
29.7,39.54,27.0,400.0,12844.0,20752,937.58,No
23.117,53.33,82.0,400.0,13113.0,19971,939.602,No
18.133,47.4,1149.0,401.0,12907.0,19444,938.721,Yes
26.69,48.7,1130.0,445.0,12867.0,19450,938.867,Yes
20.09,59.72,292.0,400.0,13130.0,19915,939.651,Yes
5.5,55.95,293.0,400.0,13127.0,19914,939.679,Yes
13.48,51.86,7.0,400.0,12628.0,19698,939.808,No
11.073,47.55,1007.0,620.0,12811.0,19473,939.087,Yes
-19.589,53.48,1366.0,400.0,12976.0,19385,938.719,Yes
13.869000000000002,40.58,166.0,400.0,13204.0,20984,937.056,No
24.95,51.6,1149.0,445.0,12864.0,19440,938.838,Yes
24.79,53.24,892.0,700.0,12782.0,19503,939.058,Yes
26.41,46.27,66.0,400.0,12790.0,20675,937.537,No
-4.763999999999999,51.93,328.0,400.0,13100.0,19938,939.353,Yes
26.02,47.34,99.0,408.0,12784.0,20626,937.446,No
20.63,49.41,53.0,400.0,13245.0,20166,939.663,Yes
28.86,41.41,121.0,401.0,12791.0,20598,937.342,No
41.28,13.61,239.0,4986.0,12277.0,19872,930.896,Yes
-4.255,54.84,278.0,400.0,13121.0,19989,939.489,Yes
25.93,47.07,1226.0,400.0,12950.0,19414,938.76,Yes
24.762,54.96,0.0,400.0,13157.0,20066,939.631,No
24.51,53.33,1172.0,484.0,12853.0,19430,938.885,Yes
25.99,48.48,195.0,423.0,12764.0,20522,937.385,No
19.51,57.0,291.0,400.0,13126.0,19972,939.381,Yes
23.88,49.45,53.0,400.0,13126.0,19997,939.62,No
25.38,48.9,1251.0,418.0,12902.0,19415,938.742,Yes
24.52,41.25,0.0,525.0,13461.0,20162,931.212,Yes
-8.498,53.6,149.0,400.0,13186.0,20123,939.661,Yes
29.85,38.75,21.0,424.0,12867.0,20771,937.583,No
18.71,55.19,255.0,400.0,13125.0,20009,939.515,Yes
20.105,53.03,1130.0,578.0,12818.0,19455,938.959,Yes
25.89,48.16,181.0,451.0,12763.0,20539,937.314,No
26.63,47.73,1030.0,627.0,12801.0,19463,939.09,Yes
12.005999999999998,53.06,1184.0,425.0,12871.0,19435,938.798,Yes
25.68,53.45,1124.0,473.0,12868.0,19462,938.916,Yes
17.865,19.63,34442.0,802.0,12602.0,18718,936.882,No
26.674,49.24,0.0,400.0,13107.0,19997,939.721,No
17.548,53.24,1136.0,497.0,12850.0,19442,938.913,Yes
-5.175,51.44,350.0,400.0,13072.0,19916,939.26,Yes
14.226,47.27,1013.0,598.0,12818.0,19481,939.064,Yes
10.911,47.21,1145.0,400.0,12964.0,19431,938.756,Yes
24.49,53.52,1346.0,410.0,12948.0,19391,938.692,Yes
-5.166,55.63,354.0,400.0,13075.0,19916,939.268,Yes
-9.041,49.24,25.0,400.0,13261.0,20232,939.701,Yes
-4.238,54.26,116.0,400.0,13228.0,20111,939.649,Yes
5.295,48.45,1333.0,406.0,12989.0,19395,938.788,Yes
12.85,15.17,557.0,400.0,13381.0,20594,936.842,No
24.37,54.06,1371.0,408.0,12963.0,19385,938.731,Yes
26.99,47.53,1333.0,400.0,12958.0,19397,938.715,Yes
12.108,48.21,1115.0,403.0,12891.0,19446,938.772,Yes
26.06,52.79,1013.0,406.0,12892.0,19479,938.817,Yes
27.115,50.07,15.0,400.0,13028.0,19935,939.738,No
27.29,43.68,63.0,440.0,12849.0,20727,937.578,No
-7.712000000000001,54.45,156.0,400.0,13182.0,20111,939.67,Yes
29.7,39.57,40.0,400.0,12842.0,20755,937.583,No
26.4,49.15,1153.0,400.0,13033.0,19445,938.757,Yes
28.93,41.34,74.0,400.0,12788.0,20676,937.546,No
25.07,50.86,1254.0,424.0,12900.0,19411,938.71,Yes
-14.45,20.41,60000.0,24955.0,10880.0,15701,936.803,No
24.51,54.76,883.0,704.0,12779.0,19513,939.094,Yes
39.43,16.43,136.0,3740.0,12487.0,19974,930.948,Yes
14.901,50.5,1048.0,609.0,12813.0,19463,939.08,Yes
2.491,50.45,933.0,664.0,12794.0,19492,939.094,Yes
11.796,49.86,180.0,400.0,13143.0,19999,939.646,No
41.05,13.47,33.0,2722.0,12635.0,20274,930.955,Yes
1.645,41.2,79.0,400.0,12792.0,20682,937.556,No
-1.228,50.47,902.0,687.0,12785.0,19501,939.058,Yes
24.45,53.56,1189.0,411.0,12877.0,19437,938.809,Yes
12.026,49.49,1099.0,404.0,12882.0,19455,938.785,Yes
